id,playlist_id,title,main_artist,acousticness,danceability,energy,duration_ms,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,duration_min
6tGPmBXBGIWTbNKiqJAvqK,1gWayDG4LqHEj6vup5oZDq,熱帯雨林 Plaza,CYBEREALITYライフ,0.0569,0.409,0.638,57410.0,0.955,3.0,0.717,-9.185,1.0,0.0737,138.787,4.0,0.71,0.9568333333333332
4o0xSUr24aN2HlPweIpEkE,1gWayDG4LqHEj6vup5oZDq,破壊の塔,Haircuts For Men,0.591,0.609,0.5,253526.0,0.838,10.0,0.372,-18.826,0.0,0.0295,87.043,4.0,0.558,4.225433333333333
3nQnPyMciwXfhzhx3pDArb,1gWayDG4LqHEj6vup5oZDq,Partly 曇った,Dan Mason ダン·メイソン,0.459,0.643,0.38,244299.0,0.41,11.0,0.301,-11.612,1.0,0.0341,69.992,4.0,0.259,4.07165
5aFm7UThpTqjRf7saYzp4J,1gWayDG4LqHEj6vup5oZDq,島のノスタルジア,From Tokyo To Honolulu,0.797,0.396,0.413,570671.0,0.933,10.0,0.126,-15.528,0.0,0.0266,141.933,4.0,0.414,9.511183333333332
494uYHK7W1iyEvV12lYwPh,1gWayDG4LqHEj6vup5oZDq,Age.Of.Aquarius,회사AUTO,0.0627,0.495,0.677,209722.0,0.84,11.0,0.103,-13.135,1.0,0.159,170.052,4.0,0.244,3.4953666666666665
33Lqj0KYqEIk3ibD3DU1cW,1gWayDG4LqHEj6vup5oZDq,Electrolyte Elixir,SPORTSGIRL,0.143,0.423,0.564,197333.0,0.781,7.0,0.124,-17.785,1.0,0.0469,89.824,4.0,0.56,3.288883333333333
65DciHonWvlM6ugipvgAla,1gWayDG4LqHEj6vup5oZDq,Empty Store Empty Heart,Dan Mason ダン·メイソン,0.848,0.177,0.415,344000.0,0.833,9.0,0.0889,-14.655,0.0,0.0361,87.472,4.0,0.0389,5.733333333333333
5taQsLHbUf8WvzcBnUEpxe,1gWayDG4LqHEj6vup5oZDq,Veranda,FM Skyline,0.0359,0.411,0.8,196364.0,0.661,5.0,0.215,-8.402,1.0,0.0373,175.861,4.0,0.806,3.272733333333333
74xQ8aN8Y23wbVQBZzlNNu,58wiDrIyAtdLUGJu2dx7iq,Play For Today,The Cure,0.0336,0.659,0.837,219173.0,0.0221,11.0,0.108,-8.757,0.0,0.095,80.312,4.0,0.862,3.6528833333333335
5gl4tTyiBwetxwjj54J5uU,58wiDrIyAtdLUGJu2dx7iq,Lost Years,The Soft Moon,0.0562,0.484,0.976,275960.0,0.969,2.0,0.284,-4.902,1.0,0.0448,149.94,3.0,0.665,4.599333333333333
6ZQs32DQEou9ABQy02awdX,58wiDrIyAtdLUGJu2dx7iq,Musette And Drums,Cocteau Twins,3.73e-05,0.341,0.95,279733.0,0.834,5.0,0.764,-6.917,1.0,0.154,101.742,3.0,0.0444,4.662216666666667
4wb44wcYt2xREfX1tWofTd,58wiDrIyAtdLUGJu2dx7iq,Zoo Music Girl,The Birthday Party,0.00103,0.391,0.787,158240.0,0.000108,8.0,0.0933,-14.349,0.0,0.079,73.884,4.0,0.483,2.6373333333333333
3pkFKBLLwWMJY4AKe4SifJ,58wiDrIyAtdLUGJu2dx7iq,Alone in Your Dance,Ash Code,0.182,0.359,0.895,273587.0,0.0722,2.0,0.375,-6.172,1.0,0.0444,155.039,4.0,0.203,4.559783333333334
7xwG710Rdcm26oTJoL68ad,58wiDrIyAtdLUGJu2dx7iq,Into the Void,Buzz Kull,0.000361,0.472,0.942,216000.0,0.91,9.0,0.361,-7.146,0.0,0.0405,119.958,4.0,0.087,3.6
74SUn8w4lYSwgOGPvVZiEo,58wiDrIyAtdLUGJu2dx7iq,Gallowdance,Lebanon Hanover,0.511,0.705,0.766,292600.0,0.845,8.0,0.109,-8.432,1.0,0.033,138.033,4.0,0.279,4.876666666666667
5PnrDnQAfEEufS8vQEP7Pi,58wiDrIyAtdLUGJu2dx7iq,The River,Twin Tribes,0.0578,0.52,0.929,236569.0,0.0623,0.0,0.0636,-4.716,0.0,0.035,129.941,4.0,0.552,3.942816666666667
3zKv5CQgsyKffj2rCtwl7e,58wiDrIyAtdLUGJu2dx7iq,Прятки,ДК Посторонних,0.00972,0.425,0.878,189037.0,0.000118,4.0,0.175,-7.627,0.0,0.145,185.942,4.0,0.749,3.1506166666666666
0eOn14mJ9oTLcYAubVpE9p,58wiDrIyAtdLUGJu2dx7iq,A Sullen Sky,Lowlife,0.252,0.53,0.774,249333.0,0.00119,7.0,0.153,-8.701,0.0,0.0285,134.541,4.0,0.603,4.15555
0Qv7xi6uPSqH2k82tOkGSt,58wiDrIyAtdLUGJu2dx7iq,Mad World,Tears For Fears,0.0709,0.647,0.896,215400.0,0.0505,4.0,0.0614,-5.949,1.0,0.0509,118.729,4.0,0.953,3.59
4seHrYZrQNaRRzYpzPZ4eb,58wiDrIyAtdLUGJu2dx7iq,Johtaja,Musta Paraati,0.00252,0.551,0.671,228173.0,0.00379,0.0,0.345,-11.798,1.0,0.0408,100.718,4.0,0.323,3.802883333333333
1oljZk7jQnTPkod9VwoAyR,58wiDrIyAtdLUGJu2dx7iq,A Strange Perfume,The Membranes,0.000194,0.282,0.945,220000.0,0.871,7.0,0.725,-4.354,1.0,0.0935,133.302,4.0,0.174,3.6666666666666665
4jU6Vuq0e1KSc1vOAKL3k2,58wiDrIyAtdLUGJu2dx7iq,Distance,Rendez Vous,0.00185,0.424,0.932,209084.0,0.00144,0.0,0.528,-5.6,1.0,0.0646,164.945,4.0,0.477,3.484733333333333
6tNAYxJ0O9t71ACzRCxpBx,58wiDrIyAtdLUGJu2dx7iq,James Dean,Otchim,4.91e-05,0.786,0.615,279429.0,0.621,9.0,0.106,-8.895,0.0,0.0413,127.99,4.0,0.711,4.65715
4dk40nfaQav6b4ZsJ9OYUo,58wiDrIyAtdLUGJu2dx7iq,Love My Way,The Psychedelic Furs,0.00487,0.637,0.85,213973.0,0.00018,0.0,0.152,-5.054,1.0,0.0351,126.106,4.0,0.52,3.5662166666666666
36CyDAckjOzMnvvD7Tu0eZ,58wiDrIyAtdLUGJu2dx7iq,Deeper Water,Public Image Ltd.,0.00412,0.563,0.622,367627.0,0.0112,0.0,0.161,-8.0,0.0,0.0376,138.061,4.0,0.576,6.127116666666667
3zAkC5zINEpRwn5FaeKNSn,58wiDrIyAtdLUGJu2dx7iq,Double Dare,Bauhaus,0.00321,0.443,0.907,295000.0,0.53,0.0,0.114,-11.274,1.0,0.0772,96.331,4.0,0.135,4.916666666666667
3dZMvsCWhmcWnAEZ8Dr6vp,58wiDrIyAtdLUGJu2dx7iq,Calcutta,THE NAMES,0.000986,0.379,0.974,185267.0,0.188,4.0,0.209,-4.631,0.0,0.105,169.835,4.0,0.566,3.0877833333333333
5F43dz91uj1bQRKDvXbt1f,58wiDrIyAtdLUGJu2dx7iq,Second Skin,The Chameleons,0.000779,0.511,0.794,410587.0,0.359,11.0,0.171,-7.795,1.0,0.0334,128.72,4.0,0.309,6.843116666666667
6liInqEMWfg2otVbALI99n,58wiDrIyAtdLUGJu2dx7iq,Bigger Than Us,White Lies,9.82e-05,0.315,0.905,282973.0,0.00297,11.0,0.0828,-5.376,0.0,0.0448,142.682,4.0,0.307,4.716216666666667
2WEw8oFZiANQzWdGElO3Mf,58wiDrIyAtdLUGJu2dx7iq,Disorder,Joy Division,0.000506,0.309,0.813,209760.0,0.735,10.0,0.114,-7.744,0.0,0.131,85.095,4.0,0.662,3.496
5m1e0m3nIQ1lgxjZNm4I5z,58wiDrIyAtdLUGJu2dx7iq,Следи за собой,Kino,0.216,0.775,0.688,297908.0,0.0187,0.0,0.119,-12.112,0.0,0.0341,122.561,4.0,0.852,4.965133333333333
1sDIRcRCiHWYkEPdlWCvdg,58wiDrIyAtdLUGJu2dx7iq,It's Her Factory,Gang Of Four,0.0145,0.831,0.58,189947.0,0.562,1.0,0.0458,-9.377,0.0,0.0637,131.873,4.0,0.915,3.165783333333333
0opL8qOF7Aan7OYFyDbKOG,58wiDrIyAtdLUGJu2dx7iq,The Missing Boy,The Durutti Column,0.222,0.556,0.815,395160.0,0.848,11.0,0.184,-10.501,0.0,0.0401,162.429,4.0,0.811,6.586
0V6aeJXqX91A0dPPpvprrP,58wiDrIyAtdLUGJu2dx7iq,Golden Soldiers,The Sound,0.000251,0.407,0.924,196517.0,0.000463,9.0,0.218,-6.579,1.0,0.0482,145.496,4.0,0.906,3.2752833333333333
3JT7zsvDOtEo0gghRUdCLm,58wiDrIyAtdLUGJu2dx7iq,Кислоты,Ночной Проспект,0.487,0.448,0.514,570513.0,0.72,9.0,0.101,-16.996,0.0,0.0349,103.784,4.0,0.318,9.50855
5j3Ry7VwpyO95YhzozfpRw,58wiDrIyAtdLUGJu2dx7iq,Just Like You,Viagra Boys,0.00201,0.801,0.612,331528.0,0.22,4.0,0.391,-5.647,0.0,0.0486,115.258,4.0,0.839,5.5254666666666665
4hfSnhalhaHEcCUy7gXOs1,58wiDrIyAtdLUGJu2dx7iq,Born In A Cage,Complot Bronswick,0.501,0.455,0.623,227533.0,0.00635,6.0,0.0683,-11.886,0.0,0.0381,97.613,4.0,0.424,3.7922166666666666
7s2bkiGntH7YBoesPATb4X,58wiDrIyAtdLUGJu2dx7iq,Brave New World,The Cultural Decay,0.21,0.478,0.887,199187.0,3.34e-05,2.0,0.0504,-4.207,1.0,0.0395,151.118,4.0,0.666,3.319783333333333
2KThsP0Bs8OE8EvIU9lSG4,58wiDrIyAtdLUGJu2dx7iq,Looking For a Life To Lose,The Bolshoi,0.0291,0.433,0.979,284880.0,4.16e-06,0.0,0.0688,-6.715,1.0,0.0914,157.444,4.0,0.392,4.748
6nk1JuxsAZzxuQdqvyBkZI,58wiDrIyAtdLUGJu2dx7iq,Heavy Wave,Motorama,0.114,0.586,0.699,209003.0,0.809,9.0,0.125,-7.762,1.0,0.0289,77.0,4.0,0.511,3.4833833333333333
6oxR0YhD1E95H7unPW4eWj,58wiDrIyAtdLUGJu2dx7iq,Selfish Love,Soft Kill,0.0751,0.565,0.488,273870.0,0.57,9.0,0.115,-15.682,0.0,0.0293,130.991,4.0,0.549,4.5645
1BhjmPpkEGgDuDtUCT3XcN,58wiDrIyAtdLUGJu2dx7iq,O.B.C.T,Sleaford Mods,0.576,0.784,0.775,245021.0,0.00572,7.0,0.119,-8.245,0.0,0.0449,143.574,4.0,0.409,4.083683333333333
5ZrjSdHy4o6kLNejvlthgx,58wiDrIyAtdLUGJu2dx7iq,Roy's Tune,Fontaines D.C.,0.212,0.685,0.485,180276.0,2.2e-05,4.0,0.131,-7.585,1.0,0.0302,122.921,4.0,0.882,3.0046
7EjvNBJT7S53OZhREala35,58wiDrIyAtdLUGJu2dx7iq,Nervous Hands,Ritual Howls,0.00094,0.509,0.763,304347.0,0.793,10.0,0.246,-5.974,1.0,0.0377,135.031,4.0,0.123,5.07245
51js1dExwInVO163gghEHn,58wiDrIyAtdLUGJu2dx7iq,Anxiety,IDLES,0.000132,0.198,0.977,179837.0,0.00247,11.0,0.266,-3.229,0.0,0.0616,170.154,4.0,0.315,2.9972833333333333
0ZVbzgORsyYydtowqAzy8k,58wiDrIyAtdLUGJu2dx7iq,Radio Waves,O. Children,0.0153,0.44,0.953,275813.0,0.818,2.0,0.191,-5.037,1.0,0.0481,144.997,4.0,0.177,4.596883333333333
1Iei4fgCL6Hm26tWMAtuRL,58wiDrIyAtdLUGJu2dx7iq,Angel,The Wolfgang Press,0.085,0.573,0.631,275560.0,0.227,9.0,0.0684,-13.43,0.0,0.0373,125.73,4.0,0.446,4.592666666666666
2mKXwnyTLDOuZQz8vodLMh,58wiDrIyAtdLUGJu2dx7iq,Love Is An Only Child,Monico Blonde,0.00205,0.635,0.804,144922.0,0.000131,1.0,0.0733,-4.024,0.0,0.158,150.044,4.0,0.949,2.415366666666667
0ueI02SlM3ATJ3AQQXosn2,58wiDrIyAtdLUGJu2dx7iq,Your Guess,And Also The Trees,0.0707,0.308,0.565,309080.0,0.848,0.0,0.0737,-11.665,0.0,0.0384,115.137,4.0,0.411,5.1513333333333335
0iu4LFZcBgGg0BLHgezQY2,58wiDrIyAtdLUGJu2dx7iq,Higher and Higher,Psychic TV,0.114,0.484,0.834,379453.0,0.0,9.0,0.231,-8.739,0.0,0.0926,141.164,4.0,0.641,6.324216666666667
1IQ0by1MpGa8jfA2HS02MU,58wiDrIyAtdLUGJu2dx7iq,Nichts Neues,Die Nerven,0.54,0.249,0.952,242469.0,0.151,6.0,0.118,-2.831,0.0,0.061,129.088,4.0,0.268,4.04115
2Tye9EOCHWqO7ua9g8QyA3,58wiDrIyAtdLUGJu2dx7iq,Swans On Glass,Modern English,0.000251,0.31,0.743,275400.0,0.0449,5.0,0.64,-12.599,1.0,0.0733,159.503,4.0,0.7,4.59
17Jy9BauUIbaxMAXqSSNUO,58wiDrIyAtdLUGJu2dx7iq,Flames Eternal,Deathmaze,4.36e-05,0.497,0.901,309000.0,0.821,4.0,0.103,-7.671,1.0,0.0376,134.988,4.0,0.231,5.15
0iX67cnb97MTV2mJ2iqcAb,58wiDrIyAtdLUGJu2dx7iq,Pssyche - Malicious Single,Killing Joke,0.00106,0.456,0.981,315507.0,0.0733,2.0,0.356,-3.741,0.0,0.169,153.086,4.0,0.578,5.25845
5KPljOU2aSi0cd5S4Zci3G,58wiDrIyAtdLUGJu2dx7iq,It's Obvious,Au Pairs,0.00829,0.708,0.624,377027.0,0.0619,6.0,0.506,-10.116,0.0,0.058,152.612,4.0,0.966,6.283783333333333
4SL4xlYH0nXHY5NPEvAhdE,58wiDrIyAtdLUGJu2dx7iq,Sex-Eye-Make-Up,The Glove,0.0423,0.606,0.594,264027.0,0.01,9.0,0.0403,-10.047,0.0,0.0278,90.022,4.0,0.606,4.40045
180GHlTC8H2HIpGlVIEoql,58wiDrIyAtdLUGJu2dx7iq,Spit Upon Your Grave,Blood And Roses,0.0167,0.557,0.474,282880.0,0.397,11.0,0.234,-16.348,0.0,0.0316,106.043,3.0,0.721,4.714666666666667
72nlguiFkjhmrknBTPs1md,58wiDrIyAtdLUGJu2dx7iq,Ложь,Мать Тереза,0.287,0.563,0.557,440733.0,0.534,4.0,0.591,-8.025,0.0,0.0236,80.023,4.0,0.463,7.34555
2sWTBp3a0LEF5bwvk23dfv,58wiDrIyAtdLUGJu2dx7iq,Werewolf,UK Decay,0.000941,0.247,0.938,619573.0,0.663,4.0,0.344,-9.029,1.0,0.215,144.842,4.0,0.0392,10.326216666666667
0XsIyiUwOwTOQtG0A88S2B,58wiDrIyAtdLUGJu2dx7iq,Happy Misery,Billy Nomates,0.264,0.682,0.628,130250.0,0.000337,1.0,0.0698,-7.677,1.0,0.0924,159.786,4.0,0.817,2.1708333333333334
247PH6ExWW971eMZ7oIVuh,58wiDrIyAtdLUGJu2dx7iq,Spiritwalker,The Cult,6.56e-05,0.359,0.878,193200.0,0.116,0.0,0.326,-7.678,1.0,0.0657,164.291,4.0,0.54,3.22
6MVcYeP1MHqJPjMmHFSejf,58wiDrIyAtdLUGJu2dx7iq,The Last Song,Trisomie 21,0.00676,0.57,0.781,275905.0,0.794,9.0,0.21,-8.72,0.0,0.0434,125.327,4.0,0.634,4.598416666666667
3JoSr24RUD0aFwtyyAdwaf,58wiDrIyAtdLUGJu2dx7iq,Trust,Veil of Light,3.52e-06,0.478,0.862,176333.0,0.941,6.0,0.138,-8.522,1.0,0.0327,124.972,4.0,0.532,2.938883333333333
7IAAfhRJU3UWDghnNd5q0U,58wiDrIyAtdLUGJu2dx7iq,Two Headed Dream,Night Sins,0.00811,0.751,0.559,257896.0,0.845,7.0,0.0992,-10.99,0.0,0.0346,130.001,4.0,0.64,4.298266666666667
2CuEwFAGdmuTX304hjQWA7,58wiDrIyAtdLUGJu2dx7iq,Ambition,The Danse Society,0.00182,0.284,0.544,396387.0,0.786,2.0,0.0884,-16.533,1.0,0.0394,141.411,4.0,0.0639,6.60645
4uCxCr3bbsarLLiLvEsmnf,58wiDrIyAtdLUGJu2dx7iq,Oui Ken,Tropique Noir,0.0596,0.458,0.915,235600.0,0.892,1.0,0.198,-8.249,0.0,0.0425,75.012,4.0,0.712,3.9266666666666654
3AHH1tMcM2eAvagoyvh01D,58wiDrIyAtdLUGJu2dx7iq,Монолит,досвидошь,0.00135,0.371,0.863,101507.0,0.946,11.0,0.11,-5.192,1.0,0.111,180.18,4.0,0.451,1.6917833333333334
4r3907LAdxWlxLKCEeNZLK,58wiDrIyAtdLUGJu2dx7iq,Hallow Water,Arctic Flowers,4e-05,0.363,0.939,176429.0,0.00108,4.0,0.318,-4.663,0.0,0.0331,90.407,4.0,0.722,2.9404833333333333
6NeE0Ac3GV7mVOcZDZ1RaH,58wiDrIyAtdLUGJu2dx7iq,Never Coming Back,A Place To Bury Strangers,5.77e-05,0.418,0.784,314410.0,0.666,6.0,0.544,-7.034,0.0,0.0697,154.954,4.0,0.157,5.240166666666667
0CKwc688rJVKHDw1XmA898,58wiDrIyAtdLUGJu2dx7iq,Rhythm Of Your Heartbeat,Foreign Press,0.00776,0.789,0.784,241493.0,0.163,6.0,0.106,-10.912,0.0,0.0386,133.066,4.0,0.0957,4.024883333333333
4aCsaFOG96hDCNzLQnxM24,58wiDrIyAtdLUGJu2dx7iq,Inner Sin,Schonwald,0.00421,0.351,0.718,257041.0,0.827,10.0,0.0807,-7.62,0.0,0.0333,169.907,4.0,0.342,4.284016666666667
4AlaUp4SoOq7cCacoqtMkJ,58wiDrIyAtdLUGJu2dx7iq,O Brother - Live,De Brassers,0.00318,0.193,0.721,357068.0,0.00108,4.0,0.694,-10.473,0.0,0.0801,73.98,4.0,0.0939,5.951133333333333
0JqRHYIXevAHSvnAdJ0lHe,58wiDrIyAtdLUGJu2dx7iq,L'accettazione,HAVAH,0.0002,0.476,0.771,202328.0,0.737,7.0,0.069,-6.692,1.0,0.0361,141.999,4.0,0.418,3.372133333333333
0izzCHs71tsYF6twwtEaBV,58wiDrIyAtdLUGJu2dx7iq,Kill You,SUPERNOVA 1006,0.125,0.392,0.696,182880.0,0.823,4.0,0.368,-9.698,0.0,0.0336,139.951,4.0,0.297,3.048
6k3wFCAcw5IQh8lBm3a59A,58wiDrIyAtdLUGJu2dx7iq,I Missed You,New Today,0.0456,0.475,0.914,222090.0,0.98,7.0,0.108,-6.742,0.0,0.0867,133.978,4.0,0.285,3.7015
1lzhBrWsgaFzVK9oUEYofA,58wiDrIyAtdLUGJu2dx7iq,Hombres Libres,Somos la Herencia,0.000263,0.276,0.616,195094.0,0.803,11.0,0.114,-8.704,0.0,0.0465,184.99,4.0,0.181,3.2515666666666667
3PWHYWK5kjHnmOFiG5ouw6,58wiDrIyAtdLUGJu2dx7iq,Witch Hunt,Chain Cult,1.02e-05,0.358,0.954,200593.0,0.0336,7.0,0.277,-6.389,1.0,0.0787,194.96,4.0,0.745,3.3432166666666667
6iY5Pvnkf44y6rwuqlVxyp,58wiDrIyAtdLUGJu2dx7iq,New Sun,Totem,0.000386,0.363,0.9,234074.0,0.0429,11.0,0.436,-8.821,1.0,0.0778,161.883,4.0,0.223,3.901233333333333
1Vm4cPqMS50k2zM70viOOl,58wiDrIyAtdLUGJu2dx7iq,Hollow Eyes,Red Lorry Yellow Lorry,5.67e-05,0.541,0.789,219427.0,0.917,0.0,0.0821,-11.187,1.0,0.0707,156.263,4.0,0.83,3.6571166666666666
6fVyNz0D0Bb39w2F9McTft,58wiDrIyAtdLUGJu2dx7iq,Portals,Creux Lies,0.000152,0.448,0.854,404000.0,0.754,8.0,0.11,-6.774,1.0,0.0325,75.027,4.0,0.509,6.733333333333333
1ywqKbwAucijUGNCromjCz,58wiDrIyAtdLUGJu2dx7iq,Walk Away,Sisters of Mercy,0.00747,0.53,0.949,204000.0,0.751,2.0,0.187,-10.332,0.0,0.0414,136.328,4.0,0.646,3.4
0StO1AR9wWQ5SmGPKklV5u,1GBjiHdIZkPzDyeJEqjpUf,Gardenia,Kyuss,0.328,0.221,0.787,413973.0,0.857,5.0,0.196,-11.514,1.0,0.0419,169.253,4.0,0.422,6.89955
1Iy0Wk3HovcnUw4XDqDBDc,1GBjiHdIZkPzDyeJEqjpUf,Sleestak,Fu Manchu,0.000416,0.315,0.941,222907.0,0.000158,5.0,0.225,-5.843,0.0,0.195,129.804,4.0,0.428,3.715116666666667
0gwxN4QIMzi2hDPVMKSL4X,1GBjiHdIZkPzDyeJEqjpUf,Cosmic Dust,Blowback,0.0854,0.274,0.674,318987.0,0.159,7.0,0.528,-5.125,0.0,0.0291,68.839,4.0,0.432,5.31645
5eCzM7Bjzrraz0CxWRXQ23,1GBjiHdIZkPzDyeJEqjpUf,Motherslug (The Mother of All Slugs),Acrimony,0.000183,0.178,0.91,665333.0,0.75,0.0,0.108,-5.275,1.0,0.147,125.633,4.0,0.04,11.088883333333332
5O5l0xmtjBKBeTOjXVGDr4,1GBjiHdIZkPzDyeJEqjpUf,Weed Monkey,Weedeater,0.00185,0.0985,0.831,448933.0,0.711,7.0,0.113,-6.79,1.0,0.0945,78.762,4.0,0.661,7.482216666666667
5TKRxkPO6PnHmYaasmXKo3,1GBjiHdIZkPzDyeJEqjpUf,Spaceship Landing,Kyuss,0.0816,0.0,2.03e-05,2044067.0,0.634,0.0,0.112,-8.873,1.0,0.0,0.0,0.0,0.0,34.06778333333333
4T1FXTS84AiYvrDCTYc7LF,1GBjiHdIZkPzDyeJEqjpUf,Above 179,1000mods,0.000121,0.334,0.763,341624.0,0.254,5.0,0.0978,-6.742,1.0,0.0338,139.998,4.0,0.175,5.693733333333333
2qMZtEw2ThwoxiBQtSW8az,1GBjiHdIZkPzDyeJEqjpUf,The Meteorian,Craang,4e-05,0.227,0.792,922041.0,0.868,6.0,0.057,-8.899,0.0,0.0342,137.028,4.0,0.314,15.36735
0174DkA6izuIot4cSz5VtD,1GBjiHdIZkPzDyeJEqjpUf,A Rose for the Crows,Turbowolf,9.79e-05,0.335,0.887,226627.0,0.00729,5.0,0.124,-3.518,0.0,0.0475,82.747,4.0,0.246,3.777116666666666
0YzcwfRq1hgWtkutiLDB8a,1GBjiHdIZkPzDyeJEqjpUf,Plouton,Ufomammut,1.47e-06,0.0669,0.963,188320.0,0.849,7.0,0.599,-7.361,1.0,0.297,72.067,4.0,0.0939,3.1386666666666665
2hRJ0RcQAwxvrApfvFODaB,1GBjiHdIZkPzDyeJEqjpUf,Love,Colour Haze,0.398,0.365,0.378,560067.0,0.85,0.0,0.112,-10.621,0.0,0.0372,114.511,4.0,0.413,9.33445
5ZARkx20Tb4pa1PwZ6XkOy,1GBjiHdIZkPzDyeJEqjpUf,Von Braun,35007,0.00136,0.0654,0.945,316787.0,0.897,7.0,0.368,-4.926,1.0,0.0934,191.327,4.0,0.37,5.2797833333333335
4lB8DlkAdlHyjHpvSwv7az,1GBjiHdIZkPzDyeJEqjpUf,Parsonz Curse,Royal Thunder,0.000361,0.168,0.813,417720.0,0.00401,1.0,0.0922,-6.856,1.0,0.051,156.969,4.0,0.291,6.962
0FtjartZZ2mB9ZOfV4vUD3,1GBjiHdIZkPzDyeJEqjpUf,Last Drop,Tuber,6.54e-05,0.368,0.629,380020.0,0.786,7.0,0.11,-7.338,1.0,0.0344,150.159,4.0,0.332,6.333666666666667
7cG90LhGrQOOMwaaFtQaZH,1GBjiHdIZkPzDyeJEqjpUf,Book of Grief,Iron Heel,3.33e-05,0.291,0.766,481947.0,0.743,4.0,0.0696,-4.908,1.0,0.0427,124.199,4.0,0.111,8.03245
2xMc8T9HiRQsOwWOe5IZG3,1GBjiHdIZkPzDyeJEqjpUf,Cloak Of Feathers,The Sword,0.00051,0.481,0.832,325373.0,0.00516,5.0,0.148,-6.729,1.0,0.0335,95.407,4.0,0.504,5.422883333333333
7iY0wWabwunODZq9ss7Atz,1GBjiHdIZkPzDyeJEqjpUf,Smile,The Flying Eyes,0.00167,0.212,0.54,389747.0,0.174,2.0,0.0751,-6.727,1.0,0.0336,108.954,4.0,0.0376,6.495783333333334
51xm54X3PiHugEwgamJvbt,1GBjiHdIZkPzDyeJEqjpUf,Stonerfront Nijmegen,Stonerfront Nijmegen,0.0789,0.4,0.539,550702.0,0.79,7.0,0.118,-10.062,1.0,0.0338,92.565,4.0,0.429,9.178366666666667
7D1mkHYEuIxrzBLhqyEnue,1GBjiHdIZkPzDyeJEqjpUf,No Control,Born To Hula,0.00021,0.323,0.915,172067.0,0.83,2.0,0.172,-5.562,1.0,0.0541,87.281,4.0,0.557,2.867783333333333
5hQHrWGwTWajn03mozUzEg,1GBjiHdIZkPzDyeJEqjpUf,Bandito,Freedom Hawk,0.0301,0.648,0.696,185547.0,0.414,10.0,0.105,-6.35,0.0,0.0374,94.918,4.0,0.499,3.09245
5HjPlgTCOBWjh65fF4aaR9,1GBjiHdIZkPzDyeJEqjpUf,The Regulator,Clutch,0.118,0.562,0.716,325027.0,3.76e-05,7.0,0.126,-5.482,1.0,0.0372,90.542,4.0,0.216,5.417116666666667
6z1qi3ZfeuISgdrNxhSHCb,1GBjiHdIZkPzDyeJEqjpUf,We Don't Serve Their Kind,Brant Bjork,1.54e-05,0.408,0.855,253234.0,0.405,8.0,0.101,-4.547,1.0,0.0331,122.283,4.0,0.201,4.220566666666667
5ZojDzrwWN68q5Hy11e5rx,1GBjiHdIZkPzDyeJEqjpUf,Thin Line,Graveyard,0.0147,0.404,0.871,324107.0,3.62e-05,5.0,0.344,-3.495,0.0,0.0395,125.791,4.0,0.635,5.401783333333333
5ga9qH2eBdzbIUEGk5VyGE,1GBjiHdIZkPzDyeJEqjpUf,Stolen Dreams,Kadavar,0.000727,0.212,0.91,237511.0,0.0,8.0,0.193,-5.908,1.0,0.0676,143.845,4.0,0.215,3.958516666666666
3R2F5YzldwX2rWFYt3Qie6,1GBjiHdIZkPzDyeJEqjpUf,Lost Soul,Glowsun,0.0106,0.235,0.846,282400.0,0.509,5.0,0.075,-6.031,0.0,0.0378,164.15,4.0,0.319,4.706666666666667
2elF1O0Cz9SfXgkj96cUZE,1GBjiHdIZkPzDyeJEqjpUf,Seer,Witch,0.0187,0.182,0.869,477920.0,0.881,4.0,0.287,-5.173,0.0,0.072,150.768,4.0,0.162,7.965333333333334
0WgsekAg3b0uELZwPvIoGj,1GBjiHdIZkPzDyeJEqjpUf,Lucifer's Son,Dopelord,5.92e-05,0.415,0.501,496000.0,0.361,4.0,0.171,-5.435,0.0,0.0312,100.039,4.0,0.114,8.266666666666667
6Fy6Uu3J9pztmhrGCE2FAa,1GBjiHdIZkPzDyeJEqjpUf,Infinite Skies,Acid King,0.000613,0.209,0.753,470477.0,0.825,7.0,0.125,-9.158,1.0,0.0408,109.562,4.0,0.203,7.841283333333333
6rQG8QH1rGoCOeGHdrnYhb,1GBjiHdIZkPzDyeJEqjpUf,Funeralopolis,Electric Wizard,1.37e-05,0.188,0.674,523333.0,0.89,11.0,0.113,-6.82,1.0,0.0493,125.152,4.0,0.297,8.722216666666666
0tckmxdY7UeQWtJGcWP4CQ,1GBjiHdIZkPzDyeJEqjpUf,Forest Clouds,Windhand,0.00408,0.176,0.92,551320.0,0.872,1.0,0.322,-6.561,1.0,0.0623,67.021,4.0,0.305,9.188666666666666
6appzIBCdgEYVL5E7R8Lf0,1GBjiHdIZkPzDyeJEqjpUf,Know Your Animal,Goatess,6.58e-05,0.338,0.481,464493.0,0.0085,9.0,0.106,-12.062,0.0,0.0298,137.378,4.0,0.44,7.74155
5mg6eseNIVApln65KKoZQy,1GBjiHdIZkPzDyeJEqjpUf,Wearthless,Famyne,0.00778,0.256,0.758,507049.0,0.000536,7.0,0.105,-7.741,1.0,0.0449,120.044,4.0,0.184,8.450816666666666
